MAE,0.006626,MSE,0.003336
MAE,0.006604,MSE,0.003325
MAE,0.006582,MSE,0.003314
MAE,0.006560,MSE,0.003303
MAE,0.006538,MSE,0.003292
MAE,0.006517,MSE,0.003281
MAE,0.006495,MSE,0.003270
MAE,0.006474,MSE,0.003259
MAE,0.006453,MSE,0.003248
MAE,0.006432,MSE,0.003238
MAE,0.006411,MSE,0.003227
MAE,0.006391,MSE,0.003216
MAE,0.006370,MSE,0.003206
MAE,0.006350,MSE,0.003195
MAE,0.006330,MSE,0.003185
MAE,0.006309,MSE,0.003175
MAE,0.006289,MSE,0.003165
MAE,0.006270,MSE,0.003154
MAE,0.006250,MSE,0.003144
MAE,0.006230,MSE,0.003134
MAE,0.006211,MSE,0.003124
MAE,0.006191,MSE,0.003115
MAE,0.006172,MSE,0.003105
MAE,0.006153,MSE,0.003095
MAE,0.006134,MSE,0.003085
MAE,0.006115,MSE,0.003076
MAE,0.006096,MSE,0.003066
MAE,0.006077,MSE,0.003056
MAE,0.006059,MSE,0.003047
MAE,0.006040,MSE,0.003038
MAE,0.006022,MSE,0.003028
MAE,0.006004,MSE,0.003019
MAE,0.005986,MSE,0.003010
MAE,0.005968,MSE,0.003001
MAE,0.005950,MSE,0.002991
MAE,0.005932,MSE,0.002982
MAE,0.005914,MSE,0.002973
MAE,0.005897,MSE,0.002964
MAE,0.005879,MSE,0.002955
MAE,0.005862,MSE,0.002947
MAE,0.005845,MSE,0.002938
MAE,0.005828,MSE,0.002929
MAE,0.005810,MSE,0.002920
MAE,0.005794,MSE,0.002912
MAE,0.005777,MSE,0.002903
MAE,0.005760,MSE,0.002895
MAE,0.005743,MSE,0.002886
MAE,0.005727,MSE,0.002878
MAE,0.005710,MSE,0.002869
MAE,0.005694,MSE,0.002861
MAE,0.005677,MSE,0.002853
MAE,0.005661,MSE,0.002844
MAE,0.005645,MSE,0.002836
MAE,0.005629,MSE,0.002828
MAE,0.005613,MSE,0.002820
MAE,0.005597,MSE,0.002812
MAE,0.005582,MSE,0.002804
MAE,0.005566,MSE,0.002796
MAE,0.005550,MSE,0.002788
MAE,0.005535,MSE,0.002780
MAE,0.005520,MSE,0.002772
MAE,0.005504,MSE,0.002765
MAE,0.005489,MSE,0.002757
MAE,0.005474,MSE,0.002749
MAE,0.005459,MSE,0.002742
MAE,0.005444,MSE,0.002734
MAE,0.005429,MSE,0.002726
MAE,0.005414,MSE,0.002719
MAE,0.005400,MSE,0.002711
MAE,0.005385,MSE,0.002704
MAE,0.005370,MSE,0.002697
MAE,0.005356,MSE,0.002689
MAE,0.005341,MSE,0.002682
MAE,0.005327,MSE,0.002675
MAE,0.005313,MSE,0.002667
MAE,0.005299,MSE,0.002660
MAE,0.005285,MSE,0.002653
MAE,0.005271,MSE,0.002646
MAE,0.005257,MSE,0.002639
MAE,0.005243,MSE,0.002632
MAE,0.005229,MSE,0.002625
MAE,0.005215,MSE,0.002618
MAE,0.005201,MSE,0.002611
MAE,0.005188,MSE,0.002604
MAE,0.005174,MSE,0.002597
MAE,0.005161,MSE,0.002590
MAE,0.005148,MSE,0.002584
MAE,0.005134,MSE,0.002577
MAE,0.005121,MSE,0.002570
MAE,0.005108,MSE,0.002563
MAE,0.005095,MSE,0.002557
MAE,0.005082,MSE,0.002550
MAE,0.005069,MSE,0.002544
MAE,0.005056,MSE,0.002537
MAE,0.005043,MSE,0.002531
MAE,0.005030,MSE,0.002524
MAE,0.005018,MSE,0.002518
MAE,0.005005,MSE,0.002511
MAE,0.004992,MSE,0.002505
MAE,0.004980,MSE,0.002498
MAE,0.004967,MSE,0.002492
MAE,0.004955,MSE,0.002486
MAE,0.004943,MSE,0.002480
MAE,0.004930,MSE,0.002473
MAE,0.004918,MSE,0.002467
MAE,0.004906,MSE,0.002461
MAE,0.004894,MSE,0.002455
MAE,0.004882,MSE,0.002449
MAE,0.004870,MSE,0.002443
MAE,0.004858,MSE,0.002437
MAE,0.004846,MSE,0.002431
MAE,0.004834,MSE,0.002425
MAE,0.004823,MSE,0.002419
MAE,0.004811,MSE,0.002413
MAE,0.004799,MSE,0.002407
MAE,0.004788,MSE,0.002401
MAE,0.004776,MSE,0.002395
MAE,0.004765,MSE,0.002390
MAE,0.004754,MSE,0.002384
MAE,0.004742,MSE,0.002378
MAE,0.004731,MSE,0.002372
MAE,0.004720,MSE,0.002367
MAE,0.004708,MSE,0.002361
MAE,0.004697,MSE,0.002355
MAE,0.004686,MSE,0.002350
MAE,0.004675,MSE,0.002344
MAE,0.004664,MSE,0.002339
MAE,0.004653,MSE,0.002333
MAE,0.004643,MSE,0.002328
MAE,0.004632,MSE,0.002322
MAE,0.004621,MSE,0.002317
MAE,0.004610,MSE,0.002311
MAE,0.004600,MSE,0.002306
MAE,0.004589,MSE,0.002301
MAE,0.004578,MSE,0.002295
MAE,0.004568,MSE,0.002290
MAE,0.004557,MSE,0.002285
MAE,0.004547,MSE,0.002279
MAE,0.004537,MSE,0.002274
MAE,0.004526,MSE,0.002269
MAE,0.004516,MSE,0.002264
MAE,0.004506,MSE,0.002259
MAE,0.004496,MSE,0.002253
MAE,0.004485,MSE,0.002248
MAE,0.004475,MSE,0.002243
MAE,0.004465,MSE,0.002238
MAE,0.004455,MSE,0.002233
MAE,0.004445,MSE,0.002228
MAE,0.004435,MSE,0.002223
MAE,0.004426,MSE,0.002218
MAE,0.004416,MSE,0.002213
MAE,0.004406,MSE,0.002208
MAE,0.004396,MSE,0.002203
MAE,0.004387,MSE,0.002198
MAE,0.004377,MSE,0.002194
MAE,0.004367,MSE,0.002189
MAE,0.004358,MSE,0.002184
MAE,0.004348,MSE,0.002179
MAE,0.004339,MSE,0.002174
MAE,0.004329,MSE,0.002169
MAE,0.004320,MSE,0.002165
MAE,0.004310,MSE,0.002160
MAE,0.004301,MSE,0.002155
MAE,0.004292,MSE,0.002150
MAE,0.004282,MSE,0.002146
MAE,0.004273,MSE,0.002141
MAE,0.004264,MSE,0.002136
MAE,0.004254,MSE,0.002131
MAE,0.004245,MSE,0.002127
MAE,0.004236,MSE,0.002122
MAE,0.004227,MSE,0.002117
MAE,0.004218,MSE,0.002113
MAE,0.004209,MSE,0.002108
MAE,0.004200,MSE,0.002104
MAE,0.004191,MSE,0.002099
MAE,0.004182,MSE,0.002094
MAE,0.004173,MSE,0.002090
MAE,0.004164,MSE,0.002085
MAE,0.004155,MSE,0.002081
MAE,0.004146,MSE,0.002076
MAE,0.004138,MSE,0.002072
MAE,0.004129,MSE,0.002067
MAE,0.004120,MSE,0.002062
MAE,0.004111,MSE,0.002058
MAE,0.004103,MSE,0.002053
MAE,0.004094,MSE,0.002049
MAE,0.004085,MSE,0.002044
MAE,0.004077,MSE,0.002040
MAE,0.004068,MSE,0.002036
MAE,0.004060,MSE,0.002032
MAE,0.004051,MSE,0.002027
MAE,0.004043,MSE,0.002023
MAE,0.004035,MSE,0.002019
MAE,0.004027,MSE,0.002015
MAE,0.004018,MSE,0.002010
MAE,0.004010,MSE,0.002006
MAE,0.004002,MSE,0.002002
MAE,0.003994,MSE,0.001998
MAE,0.003986,MSE,0.001994
MAE,0.003978,MSE,0.001990
MAE,0.003970,MSE,0.001985
MAE,0.003961,MSE,0.001981
MAE,0.003953,MSE,0.001977
MAE,0.003946,MSE,0.001973
MAE,0.003938,MSE,0.001969
MAE,0.003930,MSE,0.001965
MAE,0.003922,MSE,0.001961
MAE,0.003914,MSE,0.001957
MAE,0.003906,MSE,0.001953
MAE,0.003898,MSE,0.001949
MAE,0.003891,MSE,0.001945
MAE,0.003883,MSE,0.001941
MAE,0.003875,MSE,0.001937
MAE,0.003867,MSE,0.001933
MAE,0.003860,MSE,0.001929
MAE,0.003852,MSE,0.001926
MAE,0.003845,MSE,0.001922
MAE,0.003837,MSE,0.001918
MAE,0.003829,MSE,0.001914
MAE,0.003822,MSE,0.001910
MAE,0.003815,MSE,0.001906
MAE,0.003807,MSE,0.001902
MAE,0.003800,MSE,0.001899
MAE,0.003792,MSE,0.001895
MAE,0.003785,MSE,0.001891
MAE,0.003778,MSE,0.001887
MAE,0.003770,MSE,0.001883
MAE,0.003763,MSE,0.001880
MAE,0.003756,MSE,0.001876
MAE,0.003748,MSE,0.001872
MAE,0.003741,MSE,0.001869
MAE,0.003734,MSE,0.001865
MAE,0.003727,MSE,0.001861
MAE,0.003720,MSE,0.001858
MAE,0.003713,MSE,0.001854
MAE,0.003706,MSE,0.001851
MAE,0.003699,MSE,0.001847
MAE,0.003691,MSE,0.001843
MAE,0.003684,MSE,0.001840
MAE,0.003678,MSE,0.001836
MAE,0.003671,MSE,0.001832
MAE,0.003663,MSE,0.001829
MAE,0.003657,MSE,0.001825
MAE,0.003650,MSE,0.001822
MAE,0.003643,MSE,0.001818
MAE,0.003636,MSE,0.001815
MAE,0.003629,MSE,0.001811
MAE,0.003623,MSE,0.001808
MAE,0.003616,MSE,0.001804
MAE,0.003609,MSE,0.001801
MAE,0.003602,MSE,0.001797
MAE,0.003596,MSE,0.001794
MAE,0.003589,MSE,0.001790
MAE,0.003582,MSE,0.001787
MAE,0.003575,MSE,0.001783
MAE,0.003569,MSE,0.001780
MAE,0.003562,MSE,0.001777
MAE,0.003555,MSE,0.001773
MAE,0.003549,MSE,0.001770
MAE,0.003543,MSE,0.001767
MAE,0.003536,MSE,0.001763
MAE,0.003529,MSE,0.001759
MAE,0.003523,MSE,0.001756
MAE,0.003517,MSE,0.001753
MAE,0.003510,MSE,0.001749
MAE,0.003503,MSE,0.001746
MAE,0.003497,MSE,0.001743
MAE,0.003491,MSE,0.001740
MAE,0.003484,MSE,0.001736
MAE,0.003478,MSE,0.001733
MAE,0.003472,MSE,0.001730
MAE,0.003465,MSE,0.001726
MAE,0.003459,MSE,0.001723
MAE,0.003452,MSE,0.001719
MAE,0.003447,MSE,0.001717
MAE,0.003440,MSE,0.001713
MAE,0.003434,MSE,0.001710
MAE,0.003427,MSE,0.001706
MAE,0.003422,MSE,0.001704
MAE,0.003415,MSE,0.001700
MAE,0.003409,MSE,0.001697
MAE,0.003402,MSE,0.001693
MAE,0.003397,MSE,0.001691
MAE,0.003391,MSE,0.001687
MAE,0.003384,MSE,0.001684
MAE,0.003378,MSE,0.001680
MAE,0.003373,MSE,0.001678
MAE,0.003367,MSE,0.001675
MAE,0.003360,MSE,0.001671
MAE,0.003354,MSE,0.001668
MAE,0.003349,MSE,0.001666
MAE,0.003342,MSE,0.001662
MAE,0.003336,MSE,0.001658
MAE,0.003330,MSE,0.001655
MAE,0.003323,MSE,0.001651
MAE,0.003318,MSE,0.001649
MAE,0.003313,MSE,0.001646
MAE,0.003307,MSE,0.001643
MAE,0.003301,MSE,0.001640
MAE,0.003294,MSE,0.001636
MAE,0.003289,MSE,0.001634
MAE,0.003282,MSE,0.001629
MAE,0.003277,MSE,0.001627
MAE,0.003271,MSE,0.001624
MAE,0.003265,MSE,0.001621
MAE,0.003261,MSE,0.001619
MAE,0.003253,MSE,0.001614
MAE,0.003249,MSE,0.001613
MAE,0.003243,MSE,0.001609
MAE,0.003237,MSE,0.001606
MAE,0.003232,MSE,0.001604
MAE,0.003226,MSE,0.001600
MAE,0.003221,MSE,0.001598
MAE,0.003215,MSE,0.001594
MAE,0.003210,MSE,0.001592
MAE,0.003204,MSE,0.001589
MAE,0.003198,MSE,0.001585
MAE,0.003194,MSE,0.001584
MAE,0.003187,MSE,0.001580
MAE,0.003182,MSE,0.001578
MAE,0.003177,MSE,0.001575
MAE,0.003171,MSE,0.001571
MAE,0.003167,MSE,0.001570
MAE,0.003160,MSE,0.001566
MAE,0.003154,MSE,0.001562
MAE,0.003151,MSE,0.001562
MAE,0.003144,MSE,0.001557
MAE,0.003139,MSE,0.001555
MAE,0.003134,MSE,0.001552
MAE,0.003128,MSE,0.001549
MAE,0.003124,MSE,0.001548
MAE,0.003118,MSE,0.001543
MAE,0.003113,MSE,0.001541
MAE,0.003108,MSE,0.001538
MAE,0.003102,MSE,0.001535
MAE,0.003098,MSE,0.001534
MAE,0.003091,MSE,0.001530
MAE,0.003085,MSE,0.001525
MAE,0.003083,MSE,0.001526
MAE,0.003076,MSE,0.001521
MAE,0.003071,MSE,0.001519
MAE,0.003066,MSE,0.001517
MAE,0.003060,MSE,0.001513
MAE,0.003057,MSE,0.001512
MAE,0.003050,MSE,0.001508
MAE,0.003046,MSE,0.001506
MAE,0.003041,MSE,0.001504
MAE,0.003035,MSE,0.001499
MAE,0.003031,MSE,0.001499
MAE,0.003025,MSE,0.001495
MAE,0.003020,MSE,0.001492
MAE,0.003017,MSE,0.001491
MAE,0.003010,MSE,0.001487
MAE,0.003003,MSE,0.001482
MAE,0.003002,MSE,0.001484
MAE,0.002995,MSE,0.001478
MAE,0.002991,MSE,0.001477
MAE,0.002986,MSE,0.001474
MAE,0.002980,MSE,0.001470
MAE,0.002977,MSE,0.001470
MAE,0.002971,MSE,0.001466
MAE,0.002965,MSE,0.001463
MAE,0.002963,MSE,0.001462
MAE,0.002956,MSE,0.001458
MAE,0.002949,MSE,0.001453
MAE,0.002948,MSE,0.001455
MAE,0.002941,MSE,0.001450
MAE,0.002937,MSE,0.001448
MAE,0.002933,MSE,0.001446
MAE,0.002927,MSE,0.001442
MAE,0.002923,MSE,0.001441
MAE,0.002918,MSE,0.001438
MAE,0.002912,MSE,0.001434
MAE,0.002911,MSE,0.001435
MAE,0.002902,MSE,0.001429
MAE,0.002897,MSE,0.001425
MAE,0.002895,MSE,0.001426
MAE,0.002890,MSE,0.001423
MAE,0.002884,MSE,0.001419
MAE,0.002882,MSE,0.001419
MAE,0.002875,MSE,0.001414
MAE,0.002870,MSE,0.001412
MAE,0.002868,MSE,0.001412
MAE,0.002860,MSE,0.001406
MAE,0.002857,MSE,0.001405
MAE,0.002853,MSE,0.001403
MAE,0.002847,MSE,0.001400
MAE,0.002839,MSE,0.001394
MAE,0.002840,MSE,0.001397
MAE,0.002833,MSE,0.001392
MAE,0.002828,MSE,0.001389
MAE,0.002827,MSE,0.001389
MAE,0.002819,MSE,0.001384
MAE,0.002815,MSE,0.001383
MAE,0.002812,MSE,0.001381
MAE,0.002806,MSE,0.001378
MAE,0.002798,MSE,0.001372
MAE,0.002799,MSE,0.001375
MAE,0.002793,MSE,0.001370
MAE,0.002787,MSE,0.001366
MAE,0.002787,MSE,0.001368
MAE,0.002777,MSE,0.001361
MAE,0.002772,MSE,0.001358
MAE,0.002771,MSE,0.001359
MAE,0.002767,MSE,0.001357
MAE,0.002761,MSE,0.001353
MAE,0.002758,MSE,0.001352
MAE,0.002754,MSE,0.001349
MAE,0.002747,MSE,0.001345
MAE,0.002744,MSE,0.001345
MAE,0.002740,MSE,0.001342
MAE,0.002733,MSE,0.001337
MAE,0.002731,MSE,0.001338
MAE,0.002727,MSE,0.001335
MAE,0.002721,MSE,0.001332
MAE,0.002713,MSE,0.001325
MAE,0.002715,MSE,0.001329
MAE,0.002709,MSE,0.001325
MAE,0.002702,MSE,0.001320
MAE,0.002701,MSE,0.001321
MAE,0.002697,MSE,0.001318
MAE,0.002691,MSE,0.001316
MAE,0.002683,MSE,0.001308
MAE,0.002684,MSE,0.001313
MAE,0.002679,MSE,0.001308
MAE,0.002672,MSE,0.001303
MAE,0.002671,MSE,0.001305
MAE,0.002667,MSE,0.001302
MAE,0.002660,MSE,0.001299
MAE,0.002653,MSE,0.001292
MAE,0.002654,MSE,0.001295
MAE,0.002650,MSE,0.001292
MAE,0.002642,MSE,0.001287
MAE,0.002640,MSE,0.001287
MAE,0.002638,MSE,0.001287
MAE,0.002629,MSE,0.001281
MAE,0.002624,MSE,0.001277
MAE,0.002623,MSE,0.001278
MAE,0.002622,MSE,0.001277
MAE,0.002614,MSE,0.001272
MAE,0.002609,MSE,0.001269
MAE,0.002611,MSE,0.001272
MAE,0.002599,MSE,0.001264
MAE,0.002596,MSE,0.001262
MAE,0.002591,MSE,0.001259
MAE,0.002594,MSE,0.001263
MAE,0.002580,MSE,0.001253
MAE,0.002580,MSE,0.001253
MAE,0.002576,MSE,0.001251
MAE,0.002575,MSE,0.001252
MAE,0.002570,MSE,0.001248
MAE,0.002563,MSE,0.001244
MAE,0.002559,MSE,0.001242
MAE,0.002561,MSE,0.001244
MAE,0.002548,MSE,0.001236
MAE,0.002546,MSE,0.001234
MAE,0.002542,MSE,0.001232
MAE,0.002542,MSE,0.001234
MAE,0.002538,MSE,0.001230
MAE,0.002530,MSE,0.001224
MAE,0.002525,MSE,0.001223
MAE,0.002529,MSE,0.001227
MAE,0.002516,MSE,0.001218
MAE,0.002515,MSE,0.001217
MAE,0.002509,MSE,0.001213
MAE,0.002507,MSE,0.001214
MAE,0.002507,MSE,0.001214
MAE,0.002496,MSE,0.001207
MAE,0.002494,MSE,0.001204
MAE,0.002488,MSE,0.001201
MAE,0.002488,MSE,0.001203
MAE,0.002487,MSE,0.001202
MAE,0.002475,MSE,0.001195
MAE,0.002473,MSE,0.001193
